"keyLexeme","keyRoot","strLexeme","keySeyame","keyAttrType","keyAttrCategory","keyAttrListing","keyMorphSuffix1","keyMorphSuffix2","keyMorphSuffix3","keyMorphPrefix","keyMorphVowel1","keyMorphVowel2","keyMorphVowel3","keyMorphVowel4","intMorphVowels","keyMorphRadicalType","keyMorphForm"
1017,620,"KYTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1018,621,"K;A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,621,"K;A",0,0,8,0,0,0,0,0,1,2,0,0,2,2,1
1020,621,"K;A",0,0,4,0,0,0,0,0,1,3,0,0,2,2,1
1021,621,"K;OTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,1
1022,621,"K;TA",1,0,4,0,1,0,0,0,1,0,0,0,1,2,1
1023,621,"MK;NA",0,0,8,0,4,0,0,1,0,0,0,0,0,2,5
1024,622,"K;L",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1025,622,"K;LA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,0
1026,622,"K;LTNA",1,0,8,0,7,0,0,0,1,0,0,0,1,2,0
1027,623,"KC;MA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,1
1028,623,"KC;MA;T",0,0,11,0,0,0,2,0,1,4,0,0,2,2,1
1029,623,"KCM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,623,"KCMTA",1,0,4,0,1,0,0,0,3,0,0,0,1,2,1
1031,624,"KL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,624,"KLA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
1033,624,"KLA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
1034,624,"KLTA",1,0,4,0,1,0,0,0,3,0,0,0,1,2,1
1035,625,"KLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1036,626,"KLBA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1037,627,"KLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,627,"KLD;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1039,628,"KLOLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1040,629,"KOLYNA",0,0,4,0,4,0,0,0,5,0,0,0,1,2,1
1041,629,"KLY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,629,"KLYA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
1043,630,"KL;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,630,"KL;A",0,0,1,0,0,0,0,0,1,0,0,0,1,2,1
1045,631,"KL;MA",0,0,8,0,0,0,0,0,0,4,0,0,1,2,1
1046,631,"KL;MOTA",0,0,4,0,0,0,1,0,0,4,0,0,1,2,1
1047,631,"KLM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,632,"KL;/A",0,0,1,0,0,0,0,0,0,4,0,0,1,0,1
1049,632,"KL/",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1050,633,"KLM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,633,"KLMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1052,634,"KLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,634,"KLI",0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
1054,634,"MWKLIA",0,0,1,0,0,0,0,1,0,0,0,0,0,2,7
1055,634,"WOKLIA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,7
1056,634,"TKLOIA",0,0,4,0,0,0,0,2,0,5,0,0,1,2,1
1057,635,"KLI;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1058,636,"KLWA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1059,637,"KOMA",0,0,4,0,0,0,0,0,5,0,0,0,1,2,1
1060,637,"KM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,637,"KM;MA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,1
1062,638,"KM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,639,"KMA",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
1064,,"KMTA",1,0,4,0,1,0,0,0,0,0,0,0,0,1,0
1065,640,"KMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,641,"KMOR",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1067,642,"KML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,643,"KMSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,643,"MKMSNNOTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,11
1070,644,"KME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,645,"KM/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,645,"TKM/TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1073,646,"KMRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1074,647,"KM;RA",0,0,4,0,0,0,0,0,0,4,0,0,1,2,0
1075,647,"KMRA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,0
1076,648,"KMWA",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1077,648,"KMW;N",0,0,7,0,0,0,0,0,0,0,4,0,1,0,0
1078,648,"KMWMAA",0,0,7,0,0,0,0,0,0,0,0,0,0,6,0
1079,648,"KMWESR",0,0,7,0,0,0,0,0,0,0,1,0,1,0,0
1080,649,"KMT",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1081,649,"KMTA",1,0,4,0,1,0,0,0,3,0,0,0,1,0,0
1082,649,"KMTNA",1,0,8,0,7,0,0,0,3,0,0,0,1,2,0
1083,650,"KN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,650,"KNNA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
1085,650,"TKNNTA",1,0,4,0,1,0,0,2,0,1,0,0,1,2,1
1086,651,"KNA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1087,652,"KNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,652,"KNOTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1089,653,"KNOC",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1090,654,"KONYTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1091,654,"KNY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,655,"KNN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1093,656,"KNN;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1094,657,"KNN;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1095,658,"KNN;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1096,659,"KNIA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1097,660,"KNX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,660,"MKNOX;TA",0,0,4,0,0,2,0,1,0,5,0,0,1,0,1
1099,608,"KS",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1100,662,"KSD",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1101,662,"KSDA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
1102,662,"MKSDNA",0,0,8,0,4,0,0,1,1,0,0,0,1,2,3
1103,663,"KOS;A",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
1104,663,"KSA",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1105,663,"KS;A",0,0,8,0,0,0,0,0,1,0,0,0,1,2,1
1106,663,"KS;OTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,1
1107,664,"KSC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,665,"KSL;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1109,666,"KSM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,666,"KSMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1111,667,"KS;NA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,3
1112,667,"KSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,667,"KSNA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
1114,667,"MKSN",0,0,13,0,0,0,0,0,0,0,0,0,0,6,1
1115,668,"KOSRNA",0,0,4,0,4,0,0,0,5,0,0,0,1,2,1
1116,668,"KS;RA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,1
1117,668,"KS;ROTA",0,0,4,0,0,0,1,0,1,4,0,0,2,2,1
1118,668,"KSR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,669,"KIA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,669,"TKI;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1121,670,"KIY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,670,"KI;YA",0,0,1,0,0,0,0,0,0,4,0,0,1,2,1
1123,670,"KI;YA;T",0,0,11,0,0,0,2,0,0,4,0,0,1,2,1
1124,670,"KI;YOTA",0,0,4,0,0,0,1,0,0,4,0,0,1,2,1
1125,671,"KIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,672,"K/A",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1127,673,"K/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,674,"K/D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,674,"K/DA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
1130,674,"K/ODA",0,0,4,0,0,0,0,0,2,5,0,0,2,2,1
1131,675,"K/;IOTA",0,0,4,0,0,0,1,0,1,4,0,0,2,2,1
1132,675,"K/I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,676,"K/IA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1134,677,"K/RON",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1135,678,"KXLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1136,679,"KRA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,679,"KR;NA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1138,680,"KORBA",0,0,4,0,0,0,0,0,5,0,0,0,1,2,1
1139,680,"KRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,680,"KRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,680,"KRBA",0,0,8,0,0,0,0,0,1,0,0,0,1,2,1
1142,681,"KRBA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1143,682,"KRDLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1144,683,"KROBA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1145,684,"KRM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,684,"KRMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1147,685,"KRN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1148,686,"KREA",0,0,8,0,0,0,0,0,1,0,0,0,1,2,0
1149,686,"KREOTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,0
1150,687,"KR;IA",0,0,8,0,0,0,0,0,1,4,0,0,2,2,1
1151,687,"KR;IA;T",0,0,11,0,0,0,2,0,1,4,0,0,2,2,1
1152,687,"KRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,688,"KORXA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
1154,688,"KRX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,689,"KRW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,689,"KRWA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
1157,690,"KRWA",0,0,4,0,0,0,0,0,1,2,0,0,2,2,0
1158,690,"KRWA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,0
1159,690,"KRWOTA",0,0,4,0,0,0,1,0,1,2,0,0,2,2,0
1160,691,"AKR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,691,"AKR;A",0,0,8,0,0,1,0,0,0,0,0,0,0,2,0
1162,691,"AKRNA",1,0,8,0,3,0,0,0,0,0,4,0,1,2,0
1163,691,"AKRN;A;T",1,0,11,0,3,1,2,0,0,0,4,0,1,2,0
1164,691,"KRTA",1,0,4,0,1,0,0,0,1,0,0,0,1,2,0
1165,691,"WOOKRA",0,0,4,0,0,0,0,3,0,2,0,0,1,2,7
1166,691,"TOKRTA",1,0,4,0,1,0,0,2,0,1,0,0,1,2,5
1167,692,"KW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,692,"KWA",0,0,4,0,0,0,0,0,1,0,0,0,1,2,1
1169,692,"KWOWA",0,0,8,0,0,0,0,0,2,5,0,0,2,2,1
1170,693,"KOWBA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
1171,693,"KOWBNA",0,0,4,0,4,0,0,0,5,0,0,0,1,2,1
1172,693,"KWB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,693,"MKWBTA",1,0,4,0,1,0,0,1,0,1,0,0,1,2,1
1174,694,"KOWKA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,1
1175,694,"KWK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,694,"KWKOTA",0,0,4,0,0,0,1,0,2,0,0,0,1,2,1
1177,694,"KWKTA",1,0,4,0,1,0,0,0,0,1,0,0,1,2,1
1178,695,"KWOCA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
1179,695,"KWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,696,"KWL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,696,"KWLTA",1,0,4,0,1,0,0,0,3,0,0,0,1,2,1
1182,696,"MKWOLA",0,0,4,0,0,0,0,1,0,5,0,0,1,2,5
1183,697,"KWM",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1184,697,"KWM;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1185,698,"KOTKTA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,13
1186,698,"KTKT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,699,"KTM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,699,"KTMA",0,0,4,0,0,0,0,0,2,0,0,0,1,0,1
1189,700,"KTNA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1190,701,"KT;RA",0,0,8,0,0,0,0,0,0,4,0,0,1,2,1
1191,701,"KT;ROTA",0,0,4,0,0,0,1,0,0,4,0,0,1,2,1
1192,701,"KTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,702,"YAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,703,"YB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,703,"YBA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1196,704,"YBA",0,0,8,0,0,0,0,0,2,0,0,0,1,2,1
1197,704,"YBOTA",0,0,4,0,0,0,1,0,2,0,0,0,1,2,1
1198,704,"YOB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,704,"YOBA",0,0,4,0,0,0,0,0,5,0,0,0,1,2,1
1200,704,"YOBNA",0,0,8,0,4,0,0,0,5,0,0,0,1,2,1
1201,704,"YOBTNA",1,0,8,0,7,0,0,0,5,0,0,0,1,2,1
1202,704,"YO;BA",0,0,4,0,0,0,0,0,5,2,0,0,2,2,3
1203,704,"Y;BOTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,1
1204,705,"YB;TA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1205,706,"YBE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,706,"YBEA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1207,707,"YBR;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1208,708,"YBR;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1209,709,"YGR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,710,"YOHMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1211,711,"YO;A",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1212,712,"YOC;XOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1213,713,"YOI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,713,"YOINA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1215,714,"YOIND;ON",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1216,715,"YOION;XOS",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1217,716,"YOISA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1218,717,"YORA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1219,718,"YORNOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1220,719,"YOW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,720,"YKN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,721,"YYOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1223,722,"YYRRCA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1224,723,"Y;MA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1225,724,"Y;MON",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1226,725,"Y;M;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1227,726,"Y;MTAOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1228,727,"Y;NA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1229,728,"Y;RA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1230,729,"Y;RA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1231,730,"YC",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1232,731,"YCS",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1233,731,"YCSA",0,0,4,0,0,0,0,0,3,0,0,0,1,2,1
1234,731,"MYCSOTA",0,0,4,0,0,0,1,1,1,0,0,0,1,2,3
1235,732,"YL;A",0,0,4,0,0,0,0,0,1,0,0,0,1,2,0
1236,732,"YL;OTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,0
1237,,"YL;TA",1,0,4,0,1,0,0,0,0,4,0,0,1,2,0
1238,733,"YL",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1239,733,"YLLA",0,0,4,0,0,0,0,0,3,2,0,0,2,2,1
1240,733,"YLN;TA",0,0,4,0,4,2,0,0,3,2,0,0,2,2,0
1241,733,"MYLLA",0,0,4,0,0,0,0,1,0,0,0,0,0,2,0
1242,733,"MYLTA",1,0,4,0,1,0,0,0,0,1,0,0,1,2,0
1243,733,"TYL;LA",0,0,4,0,0,0,0,2,0,4,0,0,1,2,3
1244,734,"YLM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,735,"YLX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,736,"YLRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1247,737,"YOLWA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1248,737,"YLW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,738,"YMA",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1250,738,"YMAA",0,0,8,0,0,0,0,0,1,1,0,0,2,2,0
1251,738,"YMAOTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,0
1252,739,"YMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,740,"YN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,740,"YNNA",0,0,4,0,0,0,0,0,0,2,0,0,1,2,1
1255,740,"YNNA",0,0,8,0,0,0,0,0,1,2,0,0,2,2,3
1256,741,"YNI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,741,"YNIA",0,0,8,0,0,0,0,0,1,0,0,0,1,2,1
1258,741,"YNIOTA",0,0,4,0,0,0,1,0,1,0,0,0,1,2,1
1259,742,"YOE;;",0,0,4,0,0,0,0,0,5,0,1,0,2,2,1
1260,742,"YEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,742,"YE;OTA",0,0,4,0,0,0,1,0,2,0,0,0,1,2,1
1262,742,"MYE;NA",0,0,8,0,4,0,0,1,0,0,0,0,0,0,5
1263,742,"MYE;NOTA",0,0,4,0,4,0,1,1,0,0,0,0,0,2,5
1264,743,"YEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,744,"YEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,744,"YENA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1267,745,"YEW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,746,"YIYI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,747,"YIRA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1270,748,"YRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,749,"YRD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,750,"YROAOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1273,751,"YROGL;ON",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1274,752,"YROI;MOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1275,753,"YROINA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1276,754,"YROISA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1277,755,"YRY;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1278,756,"YRYLOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1279,757,"YRCONA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1280,758,"YRSOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1281,759,"YRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,759,"YRIA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1283,760,"YORIA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1284,760,"YRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,761,"YOW;A",0,0,4,0,0,0,0,0,0,0,0,0,0,6,1
1286,761,"YWA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,761,"MYW;A;T",0,0,11,0,2,0,2,1,0,0,0,0,0,2,5
1288,762,";AB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,763,";A;A",0,0,8,0,0,0,0,0,2,0,0,0,1,2,0
1290,763,";A;OTA",0,0,4,0,0,0,1,0,2,0,0,0,1,2,0
1291,764,";AN;",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1292,765,";BL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,765,";OBLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1294,765,"MOBLA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
1295,766,";B;WA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,3
1296,766,";BW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,766,";BWA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1298,767,";DA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,767,"WOOD;A",0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
1300,767,"TOD;TA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
1301,768,";DOEA",0,0,4,0,0,0,0,0,2,5,0,0,2,2,1
1302,768,";D;EA",0,0,1,0,0,0,0,0,0,4,0,0,1,2,1
1303,768,";D;EOTA",0,0,4,0,0,0,1,0,0,4,0,0,1,2,1
1304,768,";DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,768,";DETA",1,0,4,0,1,0,0,0,0,1,0,0,1,2,1
1306,768,"MDEA",0,0,4,0,0,0,0,1,0,0,0,0,0,2,1
1307,768,"WOODEA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
1308,769,";HB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,769,";HOBA",0,0,4,0,0,0,0,0,2,5,0,0,2,2,1
1310,769,"MOHBTA",1,0,4,0,1,0,0,1,0,1,0,0,1,2,1
1311,769,"MTLA",0,0,4,0,0,0,0,1,0,0,0,0,0,6,1
1312,770,";HOD",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1313,770,";HODA;T",0,0,11,0,0,0,2,0,0,0,0,0,0,0,0
1314,770,";HOD;A",0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
1315,770,";HOD;OTA",0,0,4,0,0,1,1,0,0,0,0,0,0,0,0
1316,771,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1317,772,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1318,773,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1319,774,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1320,775,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1321,776,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1322,777,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1323,778,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1324,778,";HODA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1325,779,";HOWIY",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1326,780,";OA;L",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1327,781,";OARW",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1328,782,";OD",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1329,783,";OKN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1330,784,";OKNN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1331,785,";OKNN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1332,786,";OKNN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1333,787,";OKNN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1334,788,";OKNN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1335,789,";OCN;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1336,790,";OL;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1337,791,";OL;OS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1338,792,";OMA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1339,792,";OMNA",0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
1340,793,";ON",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1341,793,";ONA;T",0,0,11,0,0,0,2,0,0,0,0,0,0,0,0
1342,793,";ON;A",0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
1343,794,";ONA",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1344,795,";ON;A",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1345,796,";ONM",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1346,797,";ONN",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1347,798,";OSA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1348,799,";OSA",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1349,800,";OSYOS",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1350,801,";OSI",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1351,802,";OSI",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
